runs_last5,sr_last5,venue_avg_runs,career_avg,career_sr,next_match_runs
33.666666666666664,118.56209150326798,19.636363636363637,18.114285714285714,112.42701088150271,18.0
33.666666666666664,118.56209150326798,19.636363636363637,18.114285714285714,112.42701088150271,18.0
33.666666666666664,118.56209150326798,19.636363636363637,18.114285714285714,112.42701088150271,18.0
33.666666666666664,118.56209150326798,19.636363636363637,18.114285714285714,112.42701088150271,18.0
33.666666666666664,118.56209150326798,19.636363636363637,18.114285714285714,112.42701088150271,18.0
33.666666666666664,118.56209150326798,19.636363636363637,18.114285714285714,112.42701088150271,23.0
31.8,138.80560224089635,12.0,18.114285714285714,112.42701088150271,23.0
31.8,138.80560224089635,12.0,18.114285714285714,112.42701088150271,23.0
31.8,138.80560224089635,12.0,18.114285714285714,112.42701088150271,23.0
31.8,138.80560224089635,12.0,18.114285714285714,112.42701088150271,23.0
31.8,138.80560224089635,12.0,18.114285714285714,112.42701088150271,23.0
31.8,138.80560224089635,12.0,18.114285714285714,112.42701088150271,23.0
31.8,138.80560224089635,12.0,18.114285714285714,112.42701088150271,23.0
31.8,138.80560224089635,12.0,18.114285714285714,112.42701088150271,30.0
32.4,99.25932762030322,15.0,18.114285714285714,112.42701088150271,30.0
32.4,99.25932762030322,15.0,18.114285714285714,112.42701088150271,30.0
32.4,99.25932762030322,15.0,18.114285714285714,112.42701088150271,30.0
32.4,99.25932762030322,15.0,18.114285714285714,112.42701088150271,30.0
32.4,99.25932762030322,15.0,18.114285714285714,112.42701088150271,30.0
32.4,99.25932762030322,15.0,18.114285714285714,112.42701088150271,30.0
32.4,99.25932762030322,15.0,18.114285714285714,112.42701088150271,30.0
32.4,99.25932762030322,15.0,18.114285714285714,112.42701088150271,5.0
9.4,85.74603174603175,19.636363636363637,18.114285714285714,112.42701088150271,5.0
9.4,85.74603174603175,19.636363636363637,18.114285714285714,112.42701088150271,5.0
9.4,85.74603174603175,19.636363636363637,18.114285714285714,112.42701088150271,5.0
9.4,85.74603174603175,19.636363636363637,18.114285714285714,112.42701088150271,5.0
9.4,85.74603174603175,19.636363636363637,18.114285714285714,112.42701088150271,5.0
9.4,85.74603174603175,19.636363636363637,18.114285714285714,112.42701088150271,5.0
9.4,85.74603174603175,19.636363636363637,18.114285714285714,112.42701088150271,5.0
9.4,85.74603174603175,19.636363636363637,18.114285714285714,112.42701088150271,1.0
17.0,104.74866310160428,1.0,18.114285714285714,112.42701088150271,1.0
17.0,104.74866310160428,1.0,18.114285714285714,112.42701088150271,1.0
17.0,104.74866310160428,1.0,18.114285714285714,112.42701088150271,1.0
17.0,104.74866310160428,1.0,18.114285714285714,112.42701088150271,1.0
17.0,104.74866310160428,1.0,18.114285714285714,112.42701088150271,1.0
17.0,104.74866310160428,1.0,18.114285714285714,112.42701088150271,1.0
17.0,104.74866310160428,1.0,18.114285714285714,112.42701088150271,1.0
17.0,104.74866310160428,1.0,18.114285714285714,112.42701088150271,8.0
45.0,133.69565217391306,19.636363636363637,18.114285714285714,112.42701088150271,8.0
45.0,133.69565217391306,19.636363636363637,18.114285714285714,112.42701088150271,8.0
45.0,133.69565217391306,19.636363636363637,18.114285714285714,112.42701088150271,8.0
45.0,133.69565217391306,19.636363636363637,18.114285714285714,112.42701088150271,8.0
45.0,133.69565217391306,19.636363636363637,18.114285714285714,112.42701088150271,8.0
45.0,133.69565217391306,19.636363636363637,18.114285714285714,112.42701088150271,8.0
45.0,133.69565217391306,19.636363636363637,18.114285714285714,112.42701088150271,8.0
45.0,133.69565217391306,19.636363636363637,18.114285714285714,112.42701088150271,43.0
22.2,91.0955710955711,43.0,18.114285714285714,112.42701088150271,43.0
22.2,91.0955710955711,43.0,18.114285714285714,112.42701088150271,43.0
22.2,91.0955710955711,43.0,18.114285714285714,112.42701088150271,43.0
22.2,91.0955710955711,43.0,18.114285714285714,112.42701088150271,43.0
22.2,91.0955710955711,43.0,18.114285714285714,112.42701088150271,43.0
22.2,91.0955710955711,43.0,18.114285714285714,112.42701088150271,43.0
22.2,91.0955710955711,43.0,18.114285714285714,112.42701088150271,43.0
22.2,91.0955710955711,43.0,18.114285714285714,112.42701088150271,4.0
5.0,76.92307692307692,19.636363636363637,18.114285714285714,112.42701088150271,4.0
5.0,76.92307692307692,19.636363636363637,18.114285714285714,112.42701088150271,4.0
5.0,76.92307692307692,19.636363636363637,18.114285714285714,112.42701088150271,4.0
5.0,76.92307692307692,19.636363636363637,18.114285714285714,112.42701088150271,4.0
5.0,76.92307692307692,19.636363636363637,18.114285714285714,112.42701088150271,4.0
